transaction_id,date,store_id,customer_id,product_id,quantity,payment_method,discount_pct,unit_price,line_total
T500353,2024-12-15,S103,C1071,P10025,4,Cash,0.0,6.89,27.56
T500354,2024-02-25,S103,C1218,P10027,1,Card,0.0,4.49,4.49
T500355,2024-02-29,S106,C1122,P10004,1,Card,0.0,13.34,13.34
T500356,2024-05-17,S103,C1243,P10114,1,Card,0.0,17.12,17.12
T500357,2024-02-08,S104,C1074,P10073,1,Cash,0.0,4.51,4.51
T500358,2024-01-28,S106,C1005,P10017,1,Cash,0.0,6.51,6.51
T500359,2024-02-18,S106,C1020,P10014,2,Card,0.0,4.85,9.7
T500360,2024-05-04,S101,C1189,P10056,2,Card,0.05,9.06,17.21
T500361,2024-01-13,S110,C1224,P10096,1,Card,0.05,8.93,8.48
T500362,2024-02-05,S103,C1102,P10004,3,Card,0.0,13.81,41.43
T500363,2024-04-10,S103,C1098,P10036,1,Card,0.0,4.81,4.81
T500364,2024-10-08,S103,C1082,P10103,1,QR,0.0,8.18,8.18
T500365,2024-03-26,S103,C1180,P10085,3,Cash,0.0,2.56,7.68
T500366,2024-01-04,S110,C1151,P10085,1,Cash,0.1,2.64,2.38
T500367,2024-08-10,S103,C1055,P10021,2,Card,0.0,2.8,5.6
T500368,2024-12-03,S106,C1189,P10051,1,Cash,0.0,4.78,4.78
T500369,2024-06-14,S101,C1021,P10014,1,Card,0.0,4.69,4.69
T500370,2024-12-09,S103,C1067,P10016,5,QR,0.0,10.39,51.95
T500371,2024-10-04,S111,C1184,P10050,1,Card,0.0,4.14,4.14
T500372,2024-05-09,S106,C1009,P10044,1,Card,0.0,4.75,4.75
T500373,2024-01-31,S103,C1065,P10062,3,Card,0.0,8.47,25.41
T500374,2024-01-11,S103,C1263,P10027,1,Cash,0.15,4.96,4.22
T500375,2024-10-28,S103,C1224,P10058,2,Card,0.0,11.53,23.06
T500376,2024-04-05,S103,C1122,P10085,2,Card,0.05,2.53,4.81
T500377,2024-07-08,S106,C1037,P10020,1,Cash,0.05,2.99,2.84
T500378,2024-07-10,S106,C1122,P10041,1,Cash,0.05,9.21,8.75
T500379,2024-09-22,S103,C1155,P10080,1,Card,0.0,7.22,7.22
T500380,2024-05-07,S110,C1066,P10068,2,Card,0.0,3.88,7.76
T500381,2024-08-25,S103,C1132,P10081,1,Card,0.0,9.97,9.97
T500382,2024-12-20,S103,C1139,P10016,1,Cash,0.15,10.15,8.63
T500383,2024-04-21,S103,C1081,P10067,1,Card,0.05,5.05,4.8
T500384,2024-11-11,S103,C1057,P10117,1,QR,0.0,9.26,9.26
T500385,2024-12-08,S103,C1148,P10006,2,Card,0.0,4.84,9.68
T500386,2024-05-24,S103,C1130,P10088,3,Card,0.0,7.0,21.0
T500387,2024-03-05,S103,C1068,P10100,1,QR,0.0,13.34,13.34
T500388,2024-09-03,S102,C1249,P10039,1,Card,0.05,7.16,6.8
T500389,2024-08-10,S109,C1176,P10039,2,Card,0.05,6.99,13.28
T500390,2024-11-08,S103,C1071,P10042,1,Cash,0.0,4.15,4.15
T500391,2024-04-15,S101,C1016,P10072,3,Card,0.0,10.9,32.7
T500392,2024-06-29,S106,C1159,P10082,1,Card,0.0,7.23,7.23
T500393,2024-07-02,S111,C1069,P10050,1,Cash,0.0,4.43,4.43
T500394,2024-08-13,S111,C1112,P10072,4,Card,0.05,10.94,41.57
T500395,2024-09-21,S103,C1231,P10022,1,Cash,0.05,3.81,3.62
T500396,2024-10-04,S101,C1020,P10094,1,Cash,0.0,9.57,9.57
T500397,2024-03-29,S103,C1134,P10031,1,Card,0.0,7.61,7.61
T500398,2024-06-24,S101,C1262,P10115,5,Cash,0.0,4.28,21.4
T500399,2024-01-18,S111,C1110,P10030,2,Card,0.05,10.43,19.82
T500400,2024-04-15,S103,C1245,P10016,1,Cash,0.0,10.94,10.94
T500401,2024-09-27,S103,C1282,P10111,2,Card,0.0,7.98,15.96
T500402,2024-11-14,S103,C1007,P10102,1,Cash,0.0,9.4,9.4
T500403,2024-06-15,S103,C1283,P10057,1,Cash,0.05,6.2,5.89
T500404,2024-01-13,S108,C1206,P10085,2,Card,0.0,2.44,4.88
T500405,2024-12-02,S103,C1193,P10034,2,QR,0.0,7.38,14.76
T500406,2024-02-01,S102,C1046,P10029,1,Card,0.0,3.72,3.72
T500407,2024-02-09,S103,C1241,P10063,1,Card,0.0,10.37,10.37
T500408,2024-05-27,S103,C1009,P10052,1,Cash,0.0,13.11,13.11
T500409,2024-08-05,S102,C1288,P10050,2,Cash,0.0,4.43,8.86
T500410,2024-08-06,S103,C1130,P10103,2,Card,0.0,8.32,16.64
T500411,2024-03-22,S103,C1269,P10036,2,Card,0.0,4.75,9.5
T500412,2024-11-28,S106,C1060,P10089,2,Card,0.0,35.16,70.32
T500413,2024-07-26,S111,C1163,P10005,2,Cash,0.05,5.73,10.89
T500414,2024-07-19,S110,C1012,P10033,2,Cash,0.0,5.5,11.0
T500415,2024-11-27,S111,C1271,P10055,1,Card,0.05,16.52,15.69
T500416,2024-02-07,S103,C1207,P10095,1,Card,0.0,6.2,6.2
T500417,2024-07-29,S101,C1245,P10024,1,Cash,0.0,9.41,9.41
T500418,2024-11-22,S103,C1132,P10114,1,QR,0.0,17.1,17.1
T500419,2024-09-05,S110,C1243,P10012,2,Cash,0.0,5.32,10.64
T500420,2024-08-14,S111,C1293,P10062,3,Card,0.0,9.18,27.54
T500421,2024-02-17,S110,C1037,P10101,1,Cash,0.0,6.89,6.89
T500422,2024-01-18,S101,C1055,P10101,3,Card,0.0,6.99,20.97
T500423,2024-10-21,S111,C1047,P10065,1,Cash,0.05,2.41,2.29
T500424,2024-07-14,S103,C1104,P10119,1,Cash,0.0,14.85,14.85
T500425,2024-07-05,S100,C1058,P10004,1,QR,0.0,14.4,14.4
T500426,2024-12-10,S103,C1076,P10074,1,Card,0.0,6.95,6.95
T500427,2024-08-11,S100,C1217,P10010,1,Card,0.1,5.86,5.27
T500428,2024-11-13,S103,C1054,P10087,1,Cash,0.0,6.48,6.48
T500429,2024-12-30,S103,C1054,P10077,3,QR,0.0,7.67,23.01
T500430,2024-12-02,S103,C1128,P10108,1,Card,0.0,6.78,6.78
T500431,2024-08-16,S103,C1084,P10093,1,Card,0.2,8.11,6.49
T500432,2024-03-17,S110,C1213,P10103,1,Cash,0.0,7.83,7.83
T500433,2024-07-06,S104,C1114,P10110,4,Cash,0.15,5.82,19.79
T500434,2024-12-11,S103,C1292,P10043,1,QR,0.0,8.45,8.45
T500435,2024-09-26,S109,C1048,P10098,3,Card,0.0,4.0,12.0
T500436,2024-04-04,S110,C1066,P10084,1,Card,0.0,3.23,3.23
T500437,2024-11-05,S101,C1274,P10118,1,Cash,0.0,12.96,12.96
T500438,2024-05-11,S103,C1128,P10068,2,Card,0.0,3.86,7.72
T500439,2024-02-08,S103,C1028,P10101,1,Card,0.0,6.72,6.72
T500440,2024-03-12,S100,C1032,P10001,2,Card,0.0,1.59,3.18
T500441,2024-10-07,S104,C1118,P10039,1,Card,0.0,7.04,7.04
T500442,2024-11-28,S110,C1179,P10036,2,Cash,0.0,4.81,9.62
T500443,2024-06-08,S102,C1150,P10117,2,Cash,0.0,9.41,18.82
T500444,2024-07-05,S109,C1132,P10048,1,Cash,0.0,7.12,7.12
T500445,2024-07-09,S110,C1184,P10097,1,Card,0.0,5.29,5.29
T500446,2024-04-29,S110,C1133,P10074,1,Card,0.0,6.94,6.94
T500447,2024-08-07,S103,C1176,P10035,1,Card,0.0,1.59,1.59
T500448,2024-02-22,S110,C1021,P10074,2,Card,0.05,6.78,12.88
T500449,2024-08-09,S103,C1240,P10072,1,Card,0.0,10.89,10.89
T500450,2024-05-10,S103,C1076,P10069,1,Cash,0.0,7.99,7.99
T500451,2024-08-24,S100,C1203,P10119,1,Card,0.0,13.86,13.86
T500452,2024-09-02,S100,C1003,P10033,1,QR,0.0,5.88,5.88
T500453,2024-08-13,S106,C1164,P10057,1,Cash,0.0,6.29,6.29
T500454,2024-07-26,S103,C1127,P10110,1,Cash,0.1,5.63,5.07
T500455,2024-04-05,S103,C1044,P10036,2,Cash,0.0,4.81,9.62
T500456,2024-07-18,S103,C1217,P10095,1,Card,0.0,6.36,6.36
T500457,2024-09-03,S105,C1234,P10059,3,Cash,0.0,6.96,20.88
T500458,2024-03-12,S100,C1135,P10011,1,Card,0.0,9.67,9.67
T500459,2024-11-13,S108,C1167,P10108,2,Card,0.0,6.62,13.24
T500460,2024-07-03,S101,C1236,P10031,2,Card,0.05,7.48,14.21
T500461,2024-01-06,S103,C1092,P10080,1,Card,0.05,7.1,6.74
T500462,2024-07-24,S103,C1004,P10003,-2,QR,0.0,10.79,-21.58
T500463,2024-02-01,S103,C1155,P10105,2,Cash,0.0,11.77,23.54
T500464,2024-04-08,S103,C1244,P10032,1,Cash,0.0,4.62,4.62
T500465,2024-09-12,S103,C1080,P10042,2,Cash,0.0,4.08,8.16
T500466,2024-07-05,S111,C1246,P10111,-1,Card,0.05,7.99,-7.59
T500467,2024-03-16,S104,C1136,P10106,1,Card,0.0,7.52,7.52
T500468,2024-06-25,S100,C1062,P10008,1,QR,0.0,4.27,4.27
T500469,2024-11-10,S103,C1115,P10097,2,Card,0.05,5.19,9.86
T500470,2024-10-13,S110,C1112,P10102,1,Cash,0.0,9.85,9.85
T500471,2024-12-14,S103,C1030,P10050,1,Card,0.0,4.44,4.44
T500472,2024-09-11,S101,C1006,P10093,1,Cash,0.0,8.25,8.25
T500473,2024-11-20,S106,C1002,P10113,2,Cash,0.0,2.95,5.9
T500474,2024-07-08,S103,C1242,P10019,2,Card,0.0,8.61,17.22
T500475,2024-11-03,S103,C1055,P10038,1,QR,0.0,10.35,10.35
T500476,2024-12-10,S101,C1072,P10022,2,Cash,0.0,3.87,7.74
T500477,2024-05-06,S102,C1009,P10040,1,Card,0.0,5.52,5.52
T500478,2024-10-13,S104,C1060,P10043,1,Card,0.0,8.28,8.28
T500479,2024-09-10,S103,C1049,P10034,1,Cash,0.05,6.92,6.57
T500480,2024-07-31,S103,C1121,P10022,2,Cash,0.0,3.58,7.16
T500481,2024-09-06,S103,C1174,P10117,2,Card,0.05,9.28,17.63
T500482,2024-03-24,S103,C1000,P10057,1,Card,0.0,6.37,6.37
T500483,2024-01-13,S111,C1037,P10047,1,Card,0.0,4.32,4.32
T500484,2024-02-14,S110,C1189,P10102,1,Cash,0.0,9.08,9.08
T500485,2024-05-06,S106,C1078,P10086,1,Card,0.0,6.63,6.63
T500486,2024-04-23,S101,C1189,P10057,3,Card,0.1,6.1,16.47
T500487,2024-10-02,S101,C1183,P10100,1,Card,0.0,13.0,13.0
T500488,2024-07-23,S103,C1066,P10056,1,Cash,0.0,8.71,8.71
T500489,2024-12-02,S102,C1016,P10086,2,Card,0.0,6.37,12.74
T500490,2024-09-29,S111,C1295,P10038,1,Card,0.0,9.87,9.87
T500491,2024-02-27,S102,C1208,P10027,2,Card,0.05,4.7,8.93
T500492,2024-11-23,S103,C1040,P10063,-2,QR,0.1,10.69,-19.24
T500493,2024-08-06,S103,C1114,P10061,2,Card,0.0,10.42,20.84
T500494,2024-04-18,S104,C1099,P10082,1,QR,0.0,7.49,7.49
T500495,2024-10-05,S101,C1138,P10112,1,QR,0.0,5.42,5.42
T500496,2024-06-22,S103,C1293,P10111,1,Card,0.0,8.19,8.19
T500497,2024-11-23,S103,C1016,P10061,1,Card,0.0,10.39,10.39
T500498,2024-09-20,S110,C1291,P10093,2,Card,0.0,7.57,15.14
T500499,2024-11-10,S100,C1073,P10084,1,Card,0.0,3.53,3.53
T500500,2024-04-20,S110,C1262,P10087,2,Cash,0.0,7.16,14.32
T500501,2024-07-05,S109,C1015,P10084,1,Card,0.0,3.31,3.31
T500502,2024-09-25,S103,C1013,P10025,2,Cash,0.0,6.96,13.92
T500503,2024-08-16,S107,C1280,P10050,1,Cash,0.0,4.59,4.59
T500504,2024-06-04,S100,C1003,P10049,1,Cash,0.0,20.7,20.7
T500505,2024-07-07,S111,C1126,P10114,1,QR,0.0,18.55,18.55
T500506,2024-09-28,S103,C1005,P10035,2,Card,0.0,1.44,2.88
T500507,2024-01-02,S103,C1128,P10025,1,Cash,0.0,7.31,7.31
T500508,2024-09-02,S103,C1231,P10032,1,Card,0.0,4.69,4.69
T500509,2024-07-28,S101,C1194,P10099,1,Cash,0.2,10.13,8.1
T500510,2024-10-12,S111,C1064,P10067,1,Card,0.0,5.37,5.37
T500511,2024-12-24,S100,C1102,P10072,2,Cash,0.0,11.03,22.06
T500512,2024-01-13,S104,C1276,P10007,2,Cash,0.05,6.92,13.15
T500513,2024-04-05,S103,C1157,P10065,1,Card,0.0,2.57,2.57
T500514,2024-08-08,S111,C1223,P10092,1,Card,0.0,4.29,4.29
T500515,2024-08-25,S103,C1288,P10022,1,Card,0.0,3.7,3.7
T500516,2024-04-03,S103,C1277,P10069,3,Card,0.0,7.65,22.95
T500517,2024-12-03,S103,C1181,P10054,1,Cash,0.0,6.78,6.78
T500518,2024-09-25,S106,C1003,P10042,-2,Card,0.0,4.2,-8.4
T500519,2024-06-19,S101,C1214,P10099,2,Cash,0.0,9.92,19.84
T500520,2024-04-03,S103,C1216,P10109,2,Cash,0.0,5.35,10.7
T500521,2024-05-28,S103,C1208,P10020,3,Cash,0.0,2.95,8.85
T500522,2024-04-21,S106,C1073,P10021,1,Card,0.0,2.72,2.72
T500523,2024-02-24,S103,C1226,P10008,4,Card,0.0,4.43,17.72
T500524,2024-12-02,S103,C1092,P10033,2,Cash,0.0,5.84,11.68
T500525,2024-04-25,S103,C1064,P10058,1,Cash,0.0,11.27,11.27
T500526,2024-05-22,S110,C1009,P10025,2,QR,0.0,6.93,13.86
T500527,2024-07-19,S111,C1277,P10000,2,Cash,0.0,6.8,13.6
T500528,2024-06-28,S103,C1085,P10099,2,Card,0.0,9.46,18.92
T500529,2024-07-20,S103,C1025,P10107,1,Card,0.0,13.83,13.83
T500530,2024-12-29,S103,C1217,P10004,1,Card,0.0,13.34,13.34
T500531,2024-02-22,S100,C1094,P10040,1,Cash,0.05,5.64,5.36
T500532,2024-06-28,S103,C1243,P10062,2,QR,0.05,8.73,16.59
T500533,2024-11-08,S104,C1106,P10021,3,Card,0.0,2.85,8.55
T500534,2024-11-03,S103,C1247,P10067,2,Cash,0.0,4.98,9.96
T500535,2024-05-16,S111,C1013,P10047,1,Cash,0.0,4.53,4.53
T500536,2024-06-30,S103,C1160,P10065,2,Cash,0.0,2.35,4.7
T500537,2024-01-01,S106,C1070,P10015,1,Cash,0.0,3.99,3.99
T500538,2024-02-13,S103,C1151,P10079,1,QR,0.0,7.22,7.22
T500539,2024-08-14,S103,C1074,P10052,2,Cash,0.0,13.57,27.14
T500540,2024-11-26,S103,C1214,P10119,1,Card,0.1,14.38,12.94
T500541,2024-04-07,S103,C1050,P10119,1,Card,0.0,13.99,13.99
T500542,2024-07-26,S103,C1142,P10085,2,Cash,0.0,2.48,4.96
T500543,2024-09-21,S106,C1035,P10106,1,Cash,0.0,8.05,8.05
T500544,2024-10-14,S111,C1166,P10064,2,Card,0.0,16.57,33.14
T500545,2024-09-27,S103,C1235,P10078,1,Card,0.0,4.97,4.97
T500546,2024-05-19,S100,C1259,P10063,1,Card,0.15,11.22,9.54
T500547,2024-08-24,S103,C1191,P10087,1,Card,0.05,6.85,6.51
T500548,2024-03-12,S103,C1201,P10067,2,Card,0.0,4.95,9.9
T500549,2024-06-03,S102,C1261,P10062,1,Cash,0.0,8.83,8.83
T500550,2024-07-08,S106,C1184,P10061,2,QR,0.0,10.3,20.6
T500551,2024-09-24,S111,C1157,P10081,1,QR,0.2,9.67,7.74
T500552,2024-11-16,S111,C1245,P10080,2,Card,0.1,7.25,13.05
T500553,2024-04-16,S103,C1109,P10070,1,Cash,0.0,8.06,8.06
T500554,2024-08-19,S110,C1098,P10113,1,Card,0.0,3.06,3.06
T500555,2024-02-11,S106,C1240,P10044,1,Card,0.0,4.75,4.75
T500556,2024-07-08,S103,C1201,P10051,1,Card,0.0,4.69,4.69
T500557,2024-05-18,S103,C1121,P10115,1,Card,0.05,3.92,3.72
T500558,2024-04-12,S110,C1116,P10073,1,Card,0.0,4.74,4.74
T500559,2024-06-19,S103,C1095,P10064,4,Cash,0.05,16.7,63.46
T500560,2024-12-16,S103,C1233,P10001,1,Card,0.0,1.65,1.65
T500561,2024-09-29,S103,C1066,P10048,1,Cash,0.0,7.42,7.42
T500562,2024-08-08,S103,C1217,P10021,2,Cash,0.0,2.78,5.56
T500563,2024-07-31,S103,C1014,P10095,1,QR,0.0,6.41,6.41
T500564,2024-12-06,S110,C1272,P10028,1,Card,0.0,8.7,8.7
T500565,2024-02-25,S105,C1218,P10034,1,Card,0.0,7.03,7.03
T500566,2024-12-07,S104,C1273,P10080,1,Card,0.0,7.52,7.52
T500567,2024-04-11,S101,C1146,P10075,1,Card,0.0,11.91,11.91
T500568,2024-07-10,S103,C1151,P10023,1,Card,0.0,3.05,3.05
T500569,2024-11-05,S101,C1014,P10093,2,Cash,0.1,7.8,14.04
T500570,2024-07-18,S101,C1083,P10107,1,Card,0.0,14.0,14.0
T500571,2024-08-20,S103,C1191,P10029,1,Cash,0.0,3.84,3.84
T500572,2024-08-14,S103,C1040,P10083,1,Card,0.0,3.68,3.68
T500573,2024-05-18,S103,C1260,P10041,1,Card,0.0,9.67,9.67
T500574,2024-12-09,S101,C1135,P10070,1,Cash,0.0,7.27,7.27
T500575,2024-10-31,S103,C1277,P10105,2,Cash,0.1,11.92,21.46
T500576,2024-05-28,S102,C1105,P10049,-3,Card,0.0,20.96,-62.88
T500577,2024-04-24,S111,C1006,P10117,2,Cash,0.0,8.88,17.76
T500578,2024-03-03,S103,C1029,P10101,1,Card,0.0,6.84,6.84
T500579,2024-04-13,S106,C1125,P10070,4,Card,0.0,7.65,30.6
T500580,2024-12-04,S103,C1078,P10059,1,Card,0.05,6.99,6.64
T500581,2024-12-24,S101,C1066,P10112,1,Card,0.05,5.03,4.78
T500582,2024-06-04,S111,C1022,P10029,1,Card,0.0,3.64,3.64
T500583,2024-09-29,S103,C1188,P10011,2,Cash,0.0,9.66,19.32
T500584,2024-01-06,S103,C1073,P10048,1,Card,0.0,7.0,7.0
T500585,2024-05-26,S104,C1004,P10094,1,Cash,0.0,10.17,10.17
T500586,2024-07-02,S100,C1081,P10081,2,Card,0.0,9.58,19.16
T500587,2024-01-28,S109,C1024,P10045,1,Card,0.0,2.9,2.9
T500588,2024-02-07,S103,C1263,P10042,2,Cash,0.05,3.92,7.45
T500589,2024-04-28,S103,C1001,P10001,1,Cash,0.0,1.77,1.77
T500590,2024-10-19,S101,C1277,P10116,1,Card,0.0,9.83,9.83
T500591,2024-08-31,S102,C1223,P10096,1,Cash,0.0,8.55,8.55
T500592,2024-03-08,S110,C1071,P10074,1,Cash,0.0,7.06,7.06
T500593,2024-08-01,S106,C1067,P10097,1,QR,0.0,5.32,5.32
T500594,2024-08-05,S103,C1093,P10079,2,Cash,0.05,6.9,13.11
T500595,2024-06-25,S101,C1018,P10053,4,Card,0.0,7.93,31.72
T500596,2024-10-25,S106,C1127,P10034,3,Cash,0.05,6.89,19.64
T500597,2024-06-12,S103,C1081,P10051,1,Card,0.0,4.8,4.8
T500598,2024-02-27,S103,C1253,P10032,1,Cash,0.15,4.74,4.03
T500599,2024-09-25,S103,C1220,P10084,1,Card,0.0,3.22,3.22
T500600,2024-11-03,S103,C1096,P10083,2,Card,0.0,3.98,7.96
T500601,2024-02-27,S105,C1051,P10071,4,Card,0.0,1.57,6.28
T500602,2024-10-14,S111,C1174,P10050,2,Card,0.1,4.33,7.79
T500603,2024-04-14,S102,C1181,P10025,1,Cash,0.0,6.65,6.65
T500604,2024-08-15,S103,C1114,P10096,1,Card,0.0,8.63,8.63
T500605,2024-09-03,S103,C1000,P10061,2,Card,0.0,10.66,21.32
T500606,2024-07-06,S103,C1062,P10060,1,QR,0.0,6.18,6.18
T500607,2024-03-23,S103,C1247,P10025,1,QR,0.0,7.01,7.01
T500608,2024-07-04,S109,C1230,P10036,2,Card,0.0,4.73,9.46
T500609,2024-09-08,S103,C1225,P10029,1,Card,0.0,3.66,3.66
T500610,2024-12-20,S103,C1018,P10094,1,Card,0.0,10.2,10.2
T500611,2024-08-25,S103,C1030,P10096,1,Card,0.0,8.78,8.78
T500612,2024-12-25,S103,C1120,P10010,1,Cash,0.1,5.91,5.32
T500613,2024-07-02,S101,C1023,P10052,1,Cash,0.0,13.44,13.44
T500614,2024-10-10,S106,C1210,P10040,1,Cash,0.0,5.38,5.38
T500615,2024-07-28,S103,C1160,P10004,2,QR,0.2,14.07,22.51
T500616,2024-10-30,S106,C1254,P10065,1,Cash,0.0,2.39,2.39
T500617,2024-10-22,S103,C1058,P10012,1,Cash,0.0,5.41,5.41
T500618,2024-04-06,S103,C1113,P10062,1,Cash,0.0,8.44,8.44
T500619,2024-07-26,S103,C1159,P10081,1,Card,0.0,9.75,9.75
T500620,2024-05-16,S103,C1219,P10089,2,QR,0.0,37.31,74.62
T500621,2024-07-02,S101,C1168,P10024,2,Card,0.0,9.22,18.44
T500622,2024-03-16,S103,C1011,P10043,1,Cash,0.0,8.6,8.6
T500623,2024-10-13,S104,C1241,P10013,1,QR,0.0,9.68,9.68
T500624,2024-05-21,S104,C1138,P10068,2,Cash,0.0,4.09,8.18
T500625,2024-08-24,S103,C1096,P10058,1,QR,0.0,10.36,10.36
T500626,2024-01-25,S103,C1146,P10055,1,Cash,0.0,16.88,16.88
T500627,2024-10-16,S103,C1181,P10105,1,Card,0.1,11.96,10.76
T500628,2024-03-07,S103,C1056,P10051,1,Cash,0.2,4.78,3.82
T500629,2024-09-06,S100,C1041,P10065,1,QR,0.05,2.53,2.4
T500630,2024-04-27,S110,C1198,P10067,1,Cash,0.2,5.27,4.22
T500631,2024-03-13,S103,C1030,P10011,1,Cash,0.0,9.96,9.96
T500632,2024-10-08,S103,C1179,P10074,3,Card,0.05,6.74,19.21
T500633,2024-12-25,S103,C1001,P10067,1,Cash,0.0,4.87,4.87
T500634,2024-01-10,S101,C1287,P10042,1,Card,0.0,4.44,4.44
T500635,2024-07-29,S104,C1137,P10072,1,Card,0.0,10.57,10.57
T500636,2024-11-18,S101,C1104,P10073,1,Card,0.05,4.46,4.24
T500637,2024-05-31,S101,C1217,P10090,1,Card,0.0,54.08,54.08
T500638,2024-01-05,S104,C1221,P10005,1,QR,0.0,5.78,5.78
T500639,2024-07-13,S103,C1104,P10014,3,Card,0.05,4.61,13.14
T500640,2024-10-09,S106,C1126,P10041,2,Card,0.0,9.12,18.24
T500641,2024-04-22,S103,C1264,P10030,1,Cash,0.0,10.41,10.41
T500642,2024-09-27,S103,C1199,P10085,2,Cash,0.0,2.57,5.14
T500643,2024-06-11,S104,C1251,P10052,1,Cash,0.0,13.64,13.64
T500644,2024-04-14,S101,C1014,P10005,1,Card,0.0,5.76,5.76
T500645,2024-06-29,S103,C1225,P10032,3,Card,0.0,4.64,13.92
T500646,2024-02-13,S103,C1104,P10028,3,Card,0.05,8.19,23.34
T500647,2024-10-08,S103,C1232,P10020,1,Card,0.0,3.01,3.01
T500648,2024-06-23,S103,C1218,P10053,1,Card,0.1,8.47,7.62
T500649,2024-06-10,S110,C1276,P10055,1,Cash,0.0,17.45,17.45
T500650,2024-12-16,S111,C1260,P10115,1,Card,0.0,4.24,4.24
T500651,2024-12-05,S103,C1189,P10093,2,Card,0.0,7.92,15.84
T500652,2024-05-19,S103,C1197,P10020,1,Card,0.0,2.83,2.83
T500653,2024-05-11,S103,C1276,P10099,1,Cash,0.0,9.65,9.65
T500654,2024-03-27,S103,C1038,P10054,1,Card,0.05,6.91,6.56
T500655,2024-06-24,S103,C1161,P10057,1,Cash,0.0,6.31,6.31
T500656,2024-07-01,S103,C1120,P10063,2,Cash,0.0,10.46,20.92
T500657,2024-05-08,S110,C1261,P10085,2,Card,0.0,2.59,5.18
T500658,2024-09-02,S103,C1215,P10045,1,Cash,0.0,2.88,2.88
T500659,2024-03-29,S103,C1048,P10083,1,QR,0.0,3.97,3.97
T500660,2024-03-06,S103,C1091,P10021,1,Cash,0.05,2.79,2.65
T500661,2024-06-06,S109,C1128,P10115,1,Card,0.0,4.14,4.14
T500662,2024-05-28,S104,C1027,P10059,1,Card,0.0,6.61,6.61
T500663,2024-12-05,S103,C1147,P10103,1,Card,0.0,8.49,8.49
T500664,2024-04-25,S103,C1064,P10010,1,Card,0.05,5.99,5.69
T500665,2024-08-01,S109,C1217,P10046,1,Card,0.0,15.16,15.16
T500666,2024-10-20,S100,C1050,P10030,2,QR,0.15,10.15,17.26
T500667,2024-09-09,S110,C1073,P10114,1,Cash,0.0,18.33,18.33
T500668,2024-05-22,S103,C1198,P10103,2,Cash,0.1,7.7,13.86
T500669,2024-09-06,S103,C1191,P10076,1,Card,0.05,3.55,3.37
T500670,2024-12-31,S103,C1188,P10017,2,Card,0.05,6.53,12.41
T500671,2024-10-28,S104,C1011,P10021,1,Card,0.0,2.71,2.71
T500672,2024-01-25,S100,C1238,P10055,2,Cash,0.0,17.08,34.16
T500673,2024-10-03,S110,C1080,P10016,1,Cash,0.0,10.31,10.31
T500674,2024-03-10,S103,C1269,P10037,3,Cash,0.0,11.12,33.36
T500675,2024-04-22,S103,C1289,P10024,2,Card,0.0,9.12,18.24
T500676,2024-12-28,S102,C1047,P10031,1,Cash,0.0,7.66,7.66
T500677,2024-04-21,S103,C1208,P10014,1,Cash,0.2,4.82,3.86
T500678,2024-12-29,S103,C1034,P10012,2,Cash,0.0,5.56,11.12
T500679,2024-10-29,S103,C1118,P10057,3,Card,0.0,5.85,17.55
T500680,2024-03-31,S105,C1064,P10089,2,Card,0.0,34.2,68.4
T500681,2024-01-18,S103,C1241,P10049,2,Card,0.0,20.5,41.0
T500682,2024-05-28,S111,C1035,P10010,2,Cash,0.0,5.94,11.88
T500683,2024-08-14,S103,C1251,P10012,1,Cash,0.0,5.16,5.16
T500684,2024-08-01,S109,C1242,P10096,1,Card,0.0,8.41,8.41
T500685,2024-12-25,S101,C1041,P10049,1,Card,0.0,21.71,21.71
T500686,2024-05-30,S103,C1068,P10100,1,Card,0.0,13.93,13.93
T500687,2024-07-10,S103,C1106,P10037,1,QR,0.05,11.57,10.99
T500688,2024-02-09,S103,C1038,P10000,1,QR,0.0,6.68,6.68
T500689,2024-08-29,S110,C1068,P10038,1,Cash,0.1,10.54,9.49
T500690,2024-05-17,S101,C1179,P10026,1,Cash,0.0,4.63,4.63
T500691,2024-12-10,S101,C1011,P10035,1,Card,0.0,1.46,1.46
T500692,2024-06-28,S110,C1203,P10031,1,Card,0.0,7.45,7.45
T500693,2024-07-18,S103,C1035,P10040,1,Card,0.1,5.34,4.81
T500694,2024-07-21,S104,C1125,P10014,1,Card,0.2,4.6,3.68
T500695,2024-03-01,S103,C1062,P10030,2,Cash,0.0,10.69,21.38
T500696,2024-07-10,S109,C1081,P10005,1,Card,0.0,5.57,5.57
T500697,2024-01-05,S101,C1298,P10088,2,Card,0.0,6.68,13.36
T500698,2024-08-24,S101,C1033,P10112,1,QR,0.0,5.03,5.03
T500699,2024-06-29,S103,C1239,P10051,1,Card,0.0,4.57,4.57
T500700,2024-11-06,S111,C1096,P10081,1,Card,0.0,9.82,9.82
T500701,2024-02-06,S103,C1048,P10021,1,Cash,0.05,2.78,2.64
T500702,2024-02-25,S103,C1145,P10030,1,Card,0.0,10.45,10.45
T500703,2024-08-24,S103,C1124,P10099,1,Cash,0.0,9.71,9.71
T500704,2024-12-23,S111,C1188,P10072,2,Card,0.0,10.64,21.28
T500705,2024-12-14,S109,C1056,P10045,3,Cash,0.05,2.81,8.01
T500706,2024-07-15,S111,C1108,P10066,3,Cash,0.0,5.62,16.86
